Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score
BMW Open,2023-04-20 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Ritschard A.,Giron M.,Giron M.,209,68,274,756,2.75,1.44,6-4 3-6 3-6
BMW Open,2023-04-20 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Rune H.,Hanfmann Y.,Rune H.,7,112,3865,534,1.29,3.75,6-3 6-4
BMW Open,2023-04-20 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Sonego L.,Garin C.,Garin C.,45,86,915,678,2.0,1.8,3-6 6-7
BMW Open,2023-04-20 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Zverev A.,O Connell C.,82,16,700,2140,5.5,1.14,7-6 6-4
BMW Open,2023-04-20 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Karatsev A.,Van De Zandschulp B.,Van De Zandschulp B.,129,29,465,1250,2.75,1.44,2-6 0-6
BMW Open,2023-04-20 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Fritz T.,Fucsovics M.,Fritz T.,10,75,3245,722,1.3,3.5,4-6 6-3 6-3
BMW Open,2023-04-21 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Huesler M.A.,Thiem D.,Thiem D.,63,101,780,580,3.4,1.33,7-5 4-6 4-6
BMW Open,2023-04-21 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,O Connell C.,Cobolli F.,O Connell C.,82,208,700,277,1.44,2.75,7-6 4-6 6-3
BMW Open,2023-04-21 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Garin C.,Rune H.,Rune H.,86,7,678,3865,4.0,1.25,2-6 4-6
BMW Open,2023-04-21 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Fritz T.,Thiem D.,Fritz T.,10,101,3245,580,1.53,2.5,6-3 6-4
BMW Open,2023-04-21 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Giron M.,Van De Zandschulp B.,Van De Zandschulp B.,68,29,756,1250,3.0,1.4,6-7 3-6
BMW Open,2023-04-22 00:00:00,ATP250,Outdoor,Clay,Semifinals,3,Rune H.,O Connell C.,Rune H.,7,82,3865,700,1.2,4.5,6-3 6-2
BMW Open,2023-04-22 00:00:00,ATP250,Outdoor,Clay,Semifinals,3,Fritz T.,Van De Zandschulp B.,Van De Zandschulp B.,10,29,3245,1250,1.44,2.75,4-6 6-7
BMW Open,2023-04-23 00:00:00,ATP250,Outdoor,Clay,The Final,3,Rune H.,Van De Zandschulp B.,Rune H.,7,29,3865,1250,1.25,4.0,6-4 1-6 7-6
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Ivashka I.,Ramos-Vinolas A.,Ramos-Vinolas A.,69,60,761,810,1.67,2.2,6-4 6-7 2-6
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Gaston H.,Chardy J.,Gaston H.,106,635,555,45,1.3,3.5,6-3 6-4
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Nava E.,Barrere G.,Barrere G.,173,56,344,848,2.5,1.53,0-6 7-5 3-6
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Molcan A.,Wu Y.,Molcan A.,58,57,825,843,1.4,3.0,6-2 6-4
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Popyrin A.,Halys Q.,Halys Q.,75,66,721,771,2.2,1.67,6-4 4-6 4-6
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Bublik A.,Galan D.E.,Bublik A.,55,100,865,586,1.8,2.0,7-6 6-7 6-4
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Goffin D.,Carballes Baena R.,Carballes Baena R.,95,53,615,867,2.63,1.5,4-6 4-6
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Hanfmann Y.,Varillas J. P.,Hanfmann Y.,108,87,548,667,1.44,2.75,6-4 3-6 6-3
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Cressy M.,Wawrinka S.,Wawrinka S.,39,84,1010,692,2.75,1.44,7-6 3-6 6-7
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Grenier H.,Schwartzman D.,Grenier H.,128,72,466,730,4.0,1.25,7-5 6-4
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Kotov P.,Otte O.,Otte O.,101,98,583,606,2.1,1.73,3-6 6-4 4-6
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Arnaldi M.,Paire B.,Arnaldi M.,105,161,556,377,1.53,2.5,6-1 3-6 7-6
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Humbert U.,Ruusuvuori E.,Ruusuvuori E.,77,41,718,977,2.63,1.5,6-7 6-7
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Munar J.,Kokkinakis T.,Munar J.,88,111,666,534,1.8,2.0,7-6 7-6
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Gojo B.,Monteiro T.,Monteiro T.,110,97,538,608,1.91,1.91,6-7 6-4 3-6
Mutua Madrid Open,2023-04-26 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Gasquet R.,Landaluce M.,Gasquet R.,43,894,951,16,1.14,5.5,6-2 6-1
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Mannarino A.,Etcheverry T.,Etcheverry T.,46,59,917,814,4.5,1.2,4-6 0-6
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Shevchenko A.,Wolf J.J.,Shevchenko A.,96,49,610,880,1.53,2.5,6-4 6-4
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Jarry N.,Safiullin R.,Safiullin R.,51,112,878,525,1.36,3.2,2-6 6-3 3-6
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Thiem D.,Edmund K.,Thiem D.,93,498,625,75,1.14,5.5,6-4 6-1
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Rodionov J.,Zhang Zh.,Zhang Zh.,119,99,502,606,1.73,2.1,6-7 4-6
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Watanuki Y.,Moutet C.,Watanuki Y.,117,64,502,780,1.5,2.63,6-3 6-3
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Huesler M.A.,Garin C.,Garin C.,76,73,720,723,3.75,1.29,6-7 2-6
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Cachin P.,Shelbayh A.,Cachin P.,67,243,767,233,1.4,3.0,6-1 6-4
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Sonego L.,Struff J.L.,Struff J.L.,47,65,890,779,1.73,2.1,3-6 1-6
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Giron M.,Borges N.,Giron M.,61,74,801,723,2.1,1.73,6-2 7-6
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Fucsovics M.,Cecchinato M.,Cecchinato M.,83,85,697,688,1.57,2.38,6-7 3-6
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,O Connell C.,Krajinovic F.,O Connell C.,81,79,710,711,1.67,2.2,6-4 6-7 6-2
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Murray A.,Vavassori A.,Vavassori A.,52,164,870,369,1.62,2.3,2-6 6-7
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Kubler J.,Lajovic D.,40,63,994,782,1.53,2.5,6-3 6-3
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Mcdonald M.,Zapata Miralles B.,Zapata Miralles B.,54,42,865,958,2.38,1.57,6-3 3-6 6-7
Mutua Madrid Open,2023-04-27 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Karatsev A.,Djere L.,Karatsev A.,121,70,497,741,2.3,1.62,7-6 7-5
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Arnaldi M.,Arnaldi M.,4,105,5210,556,1.17,5.0,3-6 4-6
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Altmaier D.,Otte O.,Altmaier D.,92,98,633,606,2.0,1.8,6-4 7-5
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Molcan A.,Nishioka Y.,Nishioka Y.,58,34,825,1138,1.57,2.38,7-5 4-6 4-6
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Musetti L.,Hanfmann Y.,108,18,548,2065,3.0,1.4,6-4 7-6
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Wawrinka S.,Rublev A.,Rublev A.,84,6,692,4280,3.75,1.29,5-7 4-6
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Barrere G.,Dimitrov G.,32,56,1170,848,1.17,5.0,7-6 7-6
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Monteiro T.,Khachanov K.,Khachanov K.,97,12,608,2855,4.0,1.25,3-6 6-3 3-6
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Alcaraz C.,Ruusuvuori E.,Alcaraz C.,2,41,6770,977,1.04,13.0,2-6 6-4 6-2
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Halys Q.,Bautista Agut R.,Bautista Agut R.,66,25,771,1475,2.2,1.67,6-4 6-7 3-6
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Coric B.,Gaston H.,Coric B.,20,106,1890,555,1.44,2.75,6-3 6-3
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Korda S.,Grenier H.,Grenier H.,28,128,1390,466,1.33,3.4,6-7 6-7
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Hurkacz H.,Gasquet R.,Hurkacz H.,15,43,2660,951,1.25,4.0,6-7 6-4 7-5
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Bublik A.,Rune H.,Rune H.,55,7,865,4070,6.0,1.13,1-6 6-4 6-7
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Ramos-Vinolas A.,Davidovich Fokina A.,35,60,1095,810,1.2,4.5,6-3 6-4
Mutua Madrid Open,2023-04-28 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Zverev A.,Zverev A.,53,16,867,2140,4.33,1.22,7-6 5-7 0-6
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Shevchenko A.,Lehecka J.,Shevchenko A.,96,37,610,1046,3.2,1.36,6-1 6-1
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Shelton B.,Struff J.L.,Struff J.L.,38,65,1042,779,2.75,1.44,6-4 6-7 5-7
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Vavassori A.,Medvedev D.,3,164,5240,369,1.11,6.5,6-4 6-3
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Paul T.,Safiullin R.,Safiullin R.,17,112,2070,525,1.5,2.63,3-6 6-7
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Karatsev A.,Van De Zandschulp B.,Karatsev A.,121,29,497,1390,2.75,1.44,6-2 7-5
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Auger-Aliassime F.,Lajovic D.,Lajovic D.,9,40,3405,994,1.73,2.1,2-6 6-3 6-7
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Evans D.,Zapata Miralles B.,42,24,958,1560,2.1,1.73,6-3 6-2
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Cecchinato M.,De Minaur A.,De Minaur A.,85,19,688,1995,2.75,1.44,4-6 6-7
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Baez S.,Giron M.,Baez S.,31,61,1190,801,1.53,2.5,3-6 6-3 6-4
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,O Connell C.,Fritz T.,Fritz T.,81,10,710,3290,3.5,1.3,6-7 4-6
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Tiafoe F.,Etcheverry T.,Tiafoe F.,11,59,2870,814,1.62,2.3,6-3 7-6
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Kecmanovic M.,Garin C.,Garin C.,33,73,1170,723,1.91,1.91,6-7 7-6 4-6
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Cachin P.,Cerundolo F.,Cachin P.,67,30,767,1235,3.5,1.3,6-1 7-6
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Watanuki Y.,Norrie C.,Norrie C.,117,13,502,2725,4.0,1.25,4-6 6-7
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Zhang Zh.,Shapovalov D.,Zhang Zh.,99,27,606,1425,2.75,1.44,6-7 6-4 7-6
Mutua Madrid Open,2023-04-29 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Thiem D.,Tsitsipas S.,Tsitsipas S.,93,5,625,5195,4.5,1.2,6-3 1-6 6-7
Mutua Madrid Open,2023-04-30 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Khachanov K.,Bautista Agut R.,Khachanov K.,12,25,2855,1475,1.57,2.38,7-5 4-6 6-3
Mutua Madrid Open,2023-04-30 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Arnaldi M.,Munar J.,Munar J.,105,88,556,666,1.8,2.0,6-3 3-6 1-6
Mutua Madrid Open,2023-04-30 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Rublev A.,Nishioka Y.,Rublev A.,6,34,4280,1138,1.14,5.5,6-2 7-5
Mutua Madrid Open,2023-04-30 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Grenier H.,Zverev A.,Zverev A.,128,16,466,2140,7.0,1.1,1-6 0-6
Mutua Madrid Open,2023-04-30 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Coric B.,Hurkacz H.,Coric B.,20,15,1890,2660,2.63,1.5,7-6 6-3
Mutua Madrid Open,2023-04-30 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Dimitrov G.,Alcaraz C.,Alcaraz C.,32,2,1170,6770,7.0,1.1,2-6 5-7
Mutua Madrid Open,2023-04-30 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Altmaier D.,Hanfmann Y.,Altmaier D.,92,108,633,548,2.75,1.44,7-6 6-3
Mutua Madrid Open,2023-04-30 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Rune H.,Davidovich Fokina A.,Davidovich Fokina A.,7,35,4070,1095,1.44,2.75,6-7 7-5 6-7
Mutua Madrid Open,2023-05-01 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Medvedev D.,Shevchenko A.,Medvedev D.,3,96,5240,610,1.13,6.0,4-6 6-1 7-5
Mutua Madrid Open,2023-05-01 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Lajovic D.,Struff J.L.,Struff J.L.,40,65,994,779,1.67,2.2,7-6 3-6 3-6
Mutua Madrid Open,2023-05-01 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Karatsev A.,De Minaur A.,Karatsev A.,121,19,497,1995,2.38,1.57,6-3 4-6 6-4
Mutua Madrid Open,2023-05-01 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Tiafoe F.,Cachin P.,Cachin P.,11,67,2870,767,1.29,3.75,1-6 6-7
Mutua Madrid Open,2023-05-01 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Zapata Miralles B.,Safiullin R.,Zapata Miralles B.,42,112,958,525,1.57,2.38,6-3 3-6 6-3
Mutua Madrid Open,2023-05-01 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Garin C.,Fritz T.,Fritz T.,73,10,723,3290,2.75,1.44,1-6 6-7
Mutua Madrid Open,2023-05-01 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Baez S.,Tsitsipas S.,5,31,5195,1190,1.14,5.5,7-5 3-6 6-3
Mutua Madrid Open,2023-05-01 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Norrie C.,Zhang Zh.,Zhang Zh.,13,99,2725,606,1.22,4.33,6-2 6-7 6-7
Mutua Madrid Open,2023-05-02 00:00:00,Masters 1000,Outdoor,Clay,4th Round,3,Altmaier D.,Munar J.,Altmaier D.,92,88,633,666,2.38,1.57,6-3 6-0
Mutua Madrid Open,2023-05-02 00:00:00,Masters 1000,Outdoor,Clay,4th Round,3,Rublev A.,Khachanov K.,Khachanov K.,6,12,4280,2855,1.5,2.63,6-7 4-6
Mutua Madrid Open,2023-05-02 00:00:00,Masters 1000,Outdoor,Clay,4th Round,3,Karatsev A.,Medvedev D.,Karatsev A.,121,3,497,5240,3.75,1.29,7-6 6-4
Mutua Madrid Open,2023-05-02 00:00:00,Masters 1000,Outdoor,Clay,4th Round,3,Davidovich Fokina A.,Coric B.,Coric B.,35,20,1095,1890,1.53,2.5,7-6 3-6 6-7
Mutua Madrid Open,2023-05-02 00:00:00,Masters 1000,Outdoor,Clay,4th Round,3,Alcaraz C.,Zverev A.,Alcaraz C.,2,16,6770,2140,1.22,4.33,6-1 6-2
Mutua Madrid Open,2023-05-02 00:00:00,Masters 1000,Outdoor,Clay,4th Round,3,Fritz T.,Zhang Zh.,Zhang Zh.,10,99,3290,606,1.17,5.0,6-3 6-7 6-7
Mutua Madrid Open,2023-05-02 00:00:00,Masters 1000,Outdoor,Clay,4th Round,3,Struff J.L.,Cachin P.,Struff J.L.,65,67,779,767,1.62,2.3,7-6 6-7 6-3
Mutua Madrid Open,2023-05-02 00:00:00,Masters 1000,Outdoor,Clay,4th Round,3,Zapata Miralles B.,Tsitsipas S.,Tsitsipas S.,42,5,958,5195,5.5,1.14,3-6 1-6
Mutua Madrid Open,2023-05-03 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Khachanov K.,Alcaraz C.,2,12,6770,2855,1.07,9.0,6-4 7-5
Mutua Madrid Open,2023-05-03 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Altmaier D.,Coric B.,Coric B.,92,20,633,1890,2.63,1.5,3-6 3-6
Mutua Madrid Open,2023-05-04 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Karatsev A.,Zhang Zh.,Karatsev A.,121,99,497,606,1.57,2.38,7-6 6-4
Mutua Madrid Open,2023-05-04 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Tsitsipas S.,Struff J.L.,Struff J.L.,5,65,5195,779,1.2,4.5,6-7 7-5 3-6
Mutua Madrid Open,2023-05-05 00:00:00,Masters 1000,Outdoor,Clay,Semifinals,3,Alcaraz C.,Coric B.,Alcaraz C.,2,20,6770,1890,1.06,10.0,6-4 6-3
Mutua Madrid Open,2023-05-05 00:00:00,Masters 1000,Outdoor,Clay,Semifinals,3,Karatsev A.,Struff J.L.,Struff J.L.,121,65,497,779,1.8,2.0,6-4 3-6 4-6
Mutua Madrid Open,2023-05-07 00:00:00,Masters 1000,Outdoor,Clay,The Final,3,Alcaraz C.,Struff J.L.,Alcaraz C.,2,65,6770,779,1.06,10.0,6-4 3-6 6-3
Internazionali BNL d'Italia,2023-05-10 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Ivashka I.,Wawrinka S.,Wawrinka S.,73,84,741,717,2.63,1.5,2-6 4-6
Internazionali BNL d'Italia,2023-05-10 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Fucsovics M.,Krajinovic F.,Fucsovics M.,92,74,691,741,1.8,2.0,6-4 6-2
